Time(s),Frequency(Hz)
1.136718750000000000e+00,8.960000000000000000e+02
1.138671875000000000e+00,2.560000000000000000e+02
1.140625000000000000e+00,2.560000000000000000e+02
1.142578125000000000e+00,2.560000000000000000e+02
1.144531250000000000e+00,2.560000000000000000e+02
1.146484375000000000e+00,2.560000000000000000e+02
1.148437500000000000e+00,2.560000000000000000e+02
1.150390625000000000e+00,6.400000000000000000e+02
1.152343750000000000e+00,6.400000000000000000e+02
1.154296875000000000e+00,0.000000000000000000e+00
1.156250000000000000e+00,1.280000000000000000e+02
1.158203125000000000e+00,2.560000000000000000e+02
1.160156250000000000e+00,2.560000000000000000e+02
1.162109375000000000e+00,2.560000000000000000e+02
1.164062500000000000e+00,6.400000000000000000e+02
1.166015625000000000e+00,3.840000000000000000e+02
1.167968750000000000e+00,1.280000000000000000e+02
1.169921875000000000e+00,2.560000000000000000e+02
1.171875000000000000e+00,2.560000000000000000e+02
1.173828125000000000e+00,1.280000000000000000e+02
1.175781250000000000e+00,1.280000000000000000e+02
1.177734375000000000e+00,1.280000000000000000e+02
1.179687500000000000e+00,2.560000000000000000e+02
1.181640625000000000e+00,1.280000000000000000e+02
1.183593750000000000e+00,3.840000000000000000e+02
1.185546875000000000e+00,5.120000000000000000e+02
1.187500000000000000e+00,5.120000000000000000e+02
1.189453125000000000e+00,5.120000000000000000e+02
1.191406250000000000e+00,0.000000000000000000e+00
1.193359375000000000e+00,2.560000000000000000e+02
1.195312500000000000e+00,2.560000000000000000e+02
1.197265625000000000e+00,3.840000000000000000e+02
1.199218750000000000e+00,3.840000000000000000e+02
1.201171875000000000e+00,3.840000000000000000e+02
1.203125000000000000e+00,3.840000000000000000e+02
1.205078125000000000e+00,3.840000000000000000e+02
1.207031250000000000e+00,6.400000000000000000e+02
1.208984375000000000e+00,6.400000000000000000e+02
1.210937500000000000e+00,2.560000000000000000e+02
1.212890625000000000e+00,5.120000000000000000e+02
1.214843750000000000e+00,5.120000000000000000e+02
1.216796875000000000e+00,5.120000000000000000e+02
1.218750000000000000e+00,8.960000000000000000e+02
1.220703125000000000e+00,8.960000000000000000e+02
1.222656250000000000e+00,3.840000000000000000e+02
1.224609375000000000e+00,3.840000000000000000e+02
1.226562500000000000e+00,0.000000000000000000e+00
1.228515625000000000e+00,7.680000000000000000e+02
1.230468750000000000e+00,8.960000000000000000e+02
1.232421875000000000e+00,3.840000000000000000e+02
1.234375000000000000e+00,2.560000000000000000e+02
1.236328125000000000e+00,2.560000000000000000e+02
1.238281250000000000e+00,2.560000000000000000e+02
1.240234375000000000e+00,3.840000000000000000e+02
1.242187500000000000e+00,2.560000000000000000e+02
1.244140625000000000e+00,2.560000000000000000e+02
1.246093750000000000e+00,3.840000000000000000e+02
1.248046875000000000e+00,2.560000000000000000e+02
1.250000000000000000e+00,2.560000000000000000e+02
1.251953125000000000e+00,2.560000000000000000e+02
1.253906250000000000e+00,2.560000000000000000e+02
1.255859375000000000e+00,2.560000000000000000e+02
1.257812500000000000e+00,2.560000000000000000e+02
1.259765625000000000e+00,5.120000000000000000e+02
1.261718750000000000e+00,1.280000000000000000e+02
1.263671875000000000e+00,1.280000000000000000e+02
1.265625000000000000e+00,2.560000000000000000e+02
1.267578125000000000e+00,2.560000000000000000e+02
1.269531250000000000e+00,2.560000000000000000e+02
1.271484375000000000e+00,2.560000000000000000e+02
1.273437500000000000e+00,0.000000000000000000e+00
1.275390625000000000e+00,2.560000000000000000e+02
1.277343750000000000e+00,2.560000000000000000e+02
1.279296875000000000e+00,1.280000000000000000e+02
1.281250000000000000e+00,1.280000000000000000e+02
1.283203125000000000e+00,1.280000000000000000e+02
1.285156250000000000e+00,1.280000000000000000e+02
1.287109375000000000e+00,1.280000000000000000e+02
1.289062500000000000e+00,2.560000000000000000e+02
1.291015625000000000e+00,1.280000000000000000e+02
1.292968750000000000e+00,1.280000000000000000e+02
1.294921875000000000e+00,2.560000000000000000e+02
1.296875000000000000e+00,5.120000000000000000e+02
1.298828125000000000e+00,1.280000000000000000e+02
1.300781250000000000e+00,1.280000000000000000e+02
1.302734375000000000e+00,1.280000000000000000e+02
1.304687500000000000e+00,0.000000000000000000e+00
1.306640625000000000e+00,3.840000000000000000e+02
1.308593750000000000e+00,1.280000000000000000e+02
1.310546875000000000e+00,1.280000000000000000e+02
1.312500000000000000e+00,2.560000000000000000e+02
1.314453125000000000e+00,2.560000000000000000e+02
1.316406250000000000e+00,2.560000000000000000e+02
1.318359375000000000e+00,1.280000000000000000e+02
1.320312500000000000e+00,2.560000000000000000e+02
1.322265625000000000e+00,2.560000000000000000e+02
1.324218750000000000e+00,2.560000000000000000e+02
1.326171875000000000e+00,2.560000000000000000e+02
1.328125000000000000e+00,2.560000000000000000e+02
1.330078125000000000e+00,2.560000000000000000e+02
1.332031250000000000e+00,2.560000000000000000e+02
1.333984375000000000e+00,2.560000000000000000e+02
1.335937500000000000e+00,2.560000000000000000e+02
1.337890625000000000e+00,2.560000000000000000e+02
1.339843750000000000e+00,2.560000000000000000e+02
1.341796875000000000e+00,2.560000000000000000e+02
1.343750000000000000e+00,8.960000000000000000e+02
1.345703125000000000e+00,8.960000000000000000e+02
1.347656250000000000e+00,2.560000000000000000e+02
1.349609375000000000e+00,2.560000000000000000e+02
1.351562500000000000e+00,2.560000000000000000e+02
1.353515625000000000e+00,1.280000000000000000e+02
1.355468750000000000e+00,1.280000000000000000e+02
1.357421875000000000e+00,1.280000000000000000e+02
1.359375000000000000e+00,5.120000000000000000e+02
1.361328125000000000e+00,5.120000000000000000e+02
1.363281250000000000e+00,5.120000000000000000e+02
1.365234375000000000e+00,5.120000000000000000e+02
1.367187500000000000e+00,5.120000000000000000e+02
1.369140625000000000e+00,3.840000000000000000e+02
1.371093750000000000e+00,2.560000000000000000e+02
1.373046875000000000e+00,2.560000000000000000e+02
1.375000000000000000e+00,0.000000000000000000e+00
1.376953125000000000e+00,2.560000000000000000e+02
1.378906250000000000e+00,2.560000000000000000e+02
1.380859375000000000e+00,2.560000000000000000e+02
1.382812500000000000e+00,2.560000000000000000e+02
1.384765625000000000e+00,3.840000000000000000e+02
1.386718750000000000e+00,3.840000000000000000e+02
1.388671875000000000e+00,5.120000000000000000e+02
1.390625000000000000e+00,5.120000000000000000e+02
1.392578125000000000e+00,3.840000000000000000e+02
1.394531250000000000e+00,2.560000000000000000e+02
1.396484375000000000e+00,1.280000000000000000e+02
1.398437500000000000e+00,7.680000000000000000e+02
1.400390625000000000e+00,1.152000000000000000e+03
1.402343750000000000e+00,2.560000000000000000e+02
1.404296875000000000e+00,2.560000000000000000e+02
1.406250000000000000e+00,3.840000000000000000e+02
1.408203125000000000e+00,2.560000000000000000e+02
1.410156250000000000e+00,2.560000000000000000e+02
1.412109375000000000e+00,5.120000000000000000e+02
1.414062500000000000e+00,5.120000000000000000e+02
1.416015625000000000e+00,5.120000000000000000e+02
1.417968750000000000e+00,2.560000000000000000e+02
1.419921875000000000e+00,2.560000000000000000e+02
1.421875000000000000e+00,2.560000000000000000e+02
1.423828125000000000e+00,3.840000000000000000e+02
1.425781250000000000e+00,5.120000000000000000e+02
1.427734375000000000e+00,6.400000000000000000e+02
1.429687500000000000e+00,2.560000000000000000e+02
1.431640625000000000e+00,2.560000000000000000e+02
1.433593750000000000e+00,2.560000000000000000e+02
1.435546875000000000e+00,2.560000000000000000e+02
1.437500000000000000e+00,2.560000000000000000e+02
1.439453125000000000e+00,3.840000000000000000e+02
1.441406250000000000e+00,2.560000000000000000e+02
1.443359375000000000e+00,2.560000000000000000e+02
1.445312500000000000e+00,7.680000000000000000e+02
1.447265625000000000e+00,2.560000000000000000e+02
1.449218750000000000e+00,3.840000000000000000e+02
1.451171875000000000e+00,2.560000000000000000e+02
1.453125000000000000e+00,2.560000000000000000e+02
1.455078125000000000e+00,1.280000000000000000e+02
1.457031250000000000e+00,1.280000000000000000e+02
1.458984375000000000e+00,6.400000000000000000e+02
1.460937500000000000e+00,6.400000000000000000e+02
1.462890625000000000e+00,6.400000000000000000e+02
1.464843750000000000e+00,6.400000000000000000e+02
1.466796875000000000e+00,5.120000000000000000e+02
1.468750000000000000e+00,5.120000000000000000e+02
1.470703125000000000e+00,3.840000000000000000e+02
1.472656250000000000e+00,2.560000000000000000e+02
1.474609375000000000e+00,2.560000000000000000e+02
1.476562500000000000e+00,3.840000000000000000e+02
1.478515625000000000e+00,3.840000000000000000e+02
1.480468750000000000e+00,6.400000000000000000e+02
1.482421875000000000e+00,7.680000000000000000e+02
1.484375000000000000e+00,3.840000000000000000e+02
1.486328125000000000e+00,2.560000000000000000e+02
1.488281250000000000e+00,1.280000000000000000e+02
1.490234375000000000e+00,1.280000000000000000e+02
1.492187500000000000e+00,0.000000000000000000e+00
1.494140625000000000e+00,1.280000000000000000e+02
1.496093750000000000e+00,1.280000000000000000e+02
1.498046875000000000e+00,2.560000000000000000e+02
1.500000000000000000e+00,2.560000000000000000e+02
1.501953125000000000e+00,2.560000000000000000e+02
1.503906250000000000e+00,2.560000000000000000e+02
1.505859375000000000e+00,2.560000000000000000e+02
1.507812500000000000e+00,2.560000000000000000e+02
1.509765625000000000e+00,2.560000000000000000e+02
1.511718750000000000e+00,1.280000000000000000e+02
1.513671875000000000e+00,5.120000000000000000e+02
1.515625000000000000e+00,6.400000000000000000e+02
1.517578125000000000e+00,6.400000000000000000e+02
1.519531250000000000e+00,2.560000000000000000e+02
1.521484375000000000e+00,2.560000000000000000e+02
1.523437500000000000e+00,3.840000000000000000e+02
1.525390625000000000e+00,2.560000000000000000e+02
1.527343750000000000e+00,6.400000000000000000e+02
1.529296875000000000e+00,6.400000000000000000e+02
1.531250000000000000e+00,2.560000000000000000e+02
1.533203125000000000e+00,2.560000000000000000e+02
1.535156250000000000e+00,2.560000000000000000e+02
1.537109375000000000e+00,2.560000000000000000e+02
1.539062500000000000e+00,2.560000000000000000e+02
1.541015625000000000e+00,2.560000000000000000e+02
1.542968750000000000e+00,3.840000000000000000e+02
1.544921875000000000e+00,2.560000000000000000e+02
1.546875000000000000e+00,2.560000000000000000e+02
1.548828125000000000e+00,2.560000000000000000e+02
1.550781250000000000e+00,2.560000000000000000e+02
1.552734375000000000e+00,2.560000000000000000e+02
1.554687500000000000e+00,2.560000000000000000e+02
1.556640625000000000e+00,1.280000000000000000e+02
1.558593750000000000e+00,2.560000000000000000e+02
1.560546875000000000e+00,2.560000000000000000e+02
1.562500000000000000e+00,2.560000000000000000e+02
1.564453125000000000e+00,2.560000000000000000e+02
1.566406250000000000e+00,1.024000000000000000e+03
1.568359375000000000e+00,1.280000000000000000e+02
1.570312500000000000e+00,0.000000000000000000e+00
1.572265625000000000e+00,1.280000000000000000e+02
1.574218750000000000e+00,2.560000000000000000e+02
1.576171875000000000e+00,2.560000000000000000e+02
1.578125000000000000e+00,2.560000000000000000e+02
1.580078125000000000e+00,6.400000000000000000e+02
1.582031250000000000e+00,6.400000000000000000e+02
1.583984375000000000e+00,0.000000000000000000e+00
1.585937500000000000e+00,3.840000000000000000e+02
1.587890625000000000e+00,3.840000000000000000e+02
1.589843750000000000e+00,2.560000000000000000e+02
1.591796875000000000e+00,1.280000000000000000e+02
1.593750000000000000e+00,7.680000000000000000e+02
1.595703125000000000e+00,3.840000000000000000e+02
1.597656250000000000e+00,2.560000000000000000e+02
1.599609375000000000e+00,2.560000000000000000e+02
1.601562500000000000e+00,6.400000000000000000e+02
1.603515625000000000e+00,2.560000000000000000e+02
1.605468750000000000e+00,2.560000000000000000e+02
1.607421875000000000e+00,2.560000000000000000e+02
1.609375000000000000e+00,2.560000000000000000e+02
1.611328125000000000e+00,2.560000000000000000e+02
1.613281250000000000e+00,2.560000000000000000e+02
1.615234375000000000e+00,1.280000000000000000e+02
1.617187500000000000e+00,1.280000000000000000e+02
1.619140625000000000e+00,7.680000000000000000e+02
1.621093750000000000e+00,2.560000000000000000e+02
1.623046875000000000e+00,2.560000000000000000e+02
1.625000000000000000e+00,2.560000000000000000e+02
1.626953125000000000e+00,6.400000000000000000e+02
1.628906250000000000e+00,3.840000000000000000e+02
1.630859375000000000e+00,2.560000000000000000e+02
1.632812500000000000e+00,3.840000000000000000e+02
1.634765625000000000e+00,3.840000000000000000e+02
1.636718750000000000e+00,3.840000000000000000e+02
1.638671875000000000e+00,6.400000000000000000e+02
1.640625000000000000e+00,7.680000000000000000e+02
1.642578125000000000e+00,3.840000000000000000e+02
1.644531250000000000e+00,2.560000000000000000e+02
1.646484375000000000e+00,2.560000000000000000e+02
1.648437500000000000e+00,2.560000000000000000e+02
1.650390625000000000e+00,2.560000000000000000e+02
1.652343750000000000e+00,5.120000000000000000e+02
1.654296875000000000e+00,3.840000000000000000e+02
1.656250000000000000e+00,7.680000000000000000e+02
1.658203125000000000e+00,2.560000000000000000e+02
1.660156250000000000e+00,3.840000000000000000e+02
1.662109375000000000e+00,2.560000000000000000e+02
1.664062500000000000e+00,7.680000000000000000e+02
1.666015625000000000e+00,0.000000000000000000e+00
1.667968750000000000e+00,3.840000000000000000e+02
1.669921875000000000e+00,3.840000000000000000e+02
1.671875000000000000e+00,0.000000000000000000e+00
1.673828125000000000e+00,3.840000000000000000e+02
1.675781250000000000e+00,2.560000000000000000e+02
1.677734375000000000e+00,2.560000000000000000e+02
1.679687500000000000e+00,2.560000000000000000e+02
1.681640625000000000e+00,2.560000000000000000e+02
1.683593750000000000e+00,2.560000000000000000e+02
1.685546875000000000e+00,1.280000000000000000e+02
1.687500000000000000e+00,2.560000000000000000e+02
1.689453125000000000e+00,2.560000000000000000e+02
1.691406250000000000e+00,2.560000000000000000e+02
1.693359375000000000e+00,2.560000000000000000e+02
1.695312500000000000e+00,2.560000000000000000e+02
1.697265625000000000e+00,1.280000000000000000e+02
1.699218750000000000e+00,0.000000000000000000e+00
1.701171875000000000e+00,3.840000000000000000e+02
1.703125000000000000e+00,2.560000000000000000e+02
1.705078125000000000e+00,0.000000000000000000e+00
1.707031250000000000e+00,1.280000000000000000e+02
1.708984375000000000e+00,2.560000000000000000e+02
1.710937500000000000e+00,2.560000000000000000e+02
1.712890625000000000e+00,5.120000000000000000e+02
1.714843750000000000e+00,3.840000000000000000e+02
1.716796875000000000e+00,2.560000000000000000e+02
1.718750000000000000e+00,2.560000000000000000e+02
1.720703125000000000e+00,5.120000000000000000e+02
